year,today,day,SowYear,SowDate,cropCycle,currentCrop,sugarStatus,ratoon_no,sugarDAS,sugarPlantYear,sugarPlantDate,sugarPlantingDAY,sugarPlantDelay,sugarHarvDelay,sugarLastHarvDAY,sugarHarvYear,realDelayForKill,totCycle,biomass,green_biomass,cane_wt,canefw,sucrose_wt,residue_wt,burntDM,burntOrgC,burntOrgN,ccs,totalNGCane,totalInitTAW,totalInitPAW,totalInitInorgN,totalInitOrgN,totalInitSoilN,totalInitSoilC,meanInitOC2,irrigNum,totalIrrig,totalRain,totalDrain,totalRunoff,totalEffRain,totalTransp,totalEvap,totalEvapTr,totalSediment,totalSoilOrgN,totalSoilInorgN,totalSoilN,totalSoilC,totalFert,totalNUptake,totalNit,totalDeNit,totalNO3Leach,totalNO3Runoff,totalN2O,totalCO2,CO2,surfaceom_cover,surfaceom_wt,surfaceom_n,surfaceom_c,surfaceom_no3,surfaceom_nh4,meanTMin,meanTMax,meanRadn,maxRain,Region,WStation,Soil,StartYear,IrrigSys,Fallow,DryOff,Fert,FertAmt,IrrigAmt,IrrigFreq,MillMudAmt,NRunOffModel,Planting,Tillage,totalWater,totalWaterEff,totalWaterLoss,totalWaterLossWithEvap,totalNLoss,totalNPol,GPWUI,CWUE,GPWUI_450,NUE,sucroseTH,IrrigAlloc
1991,14/12/1991,348,1990,15-May,6,sugar,alive,4,395,1986,14/11/1990,135,0,0,348,1991,21,2039,5199.11,4580.97,4093.51,126.46,2612.91,11056.1,15017.95,6007.18,75.585,22.514,71.6,47.274,0,3.656,6863.544,6867.2,82720.568,0.867,18,2520,1811.2,1619.853,1428.204,547.026,924.205,305.298,1229.503,7.191,6814.22,4.45,6818.67,81943.836,200,180.268,345.569,17.941,121.414,3.733,3.781,6542.739,352.643,0.834,2561.2,9.5,1024.5,0,0,17.89,29.06,19.578,204.4,Burdekin,AyrDPI,Kala,1956,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,4331.2,3067.026,3048.057,3353.355,143.088,125.147,4.12321251922872,0.102854568065308,4.25791245791246,0.6323,26.129,999
1992,16/05/1992,137,0,15-May,6,none,out,-1,0,1986,0.000,137,2,0,350,-1,20,2039,0,0,0,0,0,0,11574.689,4629.876,48.917,0,0,100.914,36.874,4.45,6814.22,6818.67,81943.836,0.86,0,0,434.2,136.627,65.632,288.444,0,137.844,137.844,0.195,6863.007,37.184,6900.191,82679.172,0,0,48.576,1.676,0.665,0.171,0.316,4023.692,353.306,0.509,1017.3,4.3,406.9,0,0,21.536,31.562,21.281,122.8,Burdekin,AyrDPI,Kala,1956,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,434.2,288.444,202.259,340.103,2.512,0.836,0,0,0,,0,999
1993,16/08/1993,228,1992,15-May,7,sugar,alive,0,457,1992,16/5/1992,137,2,0,350,1993,19,2039,9012.34,8014.26,7170.8,220.923,3892.09,18415.5,0,0,0,18.769,164.4,195.011,195.011,37.184,6863.007,6900.191,82679.172,0.856,19,2660,553.1,703.305,775.339,423.416,1547.499,317.158,1864.657,5.693,6720.674,3.036,6723.711,80911.922,200,353,401.58,16.33,47.683,8.264,3.656,6010.941,355.296,0.986,6108.4,22.4,2443.3,0,0,17.097,28.547,19.492,72,Burdekin,AyrDPI,Kala,1956,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3213.1,3083.416,1478.644,1795.802,72.277,55.947,7.16487817407706,0.118479162655652,7.10363344051447,1.104615,38.921,999
1994,16/09/1994,259,1993,15-May,7,sugar,alive,1,396,1992,16/8/1993,137,2,0,350,1994,19,2039,6763.34,5946.96,5387.57,164.775,2988.69,13757.7,20845.24,8338.097,96.029,19.41,90.5,64.81,0.77,3.036,6720.674,6723.711,80911.922,0.848,17,2380,409.4,537.775,763.628,355.24,1212.986,293.357,1506.343,3.15,6726.85,2.562,6729.412,81190.719,200,258.277,308.707,10.378,7.208,2.756,2.359,6763.036,357.057,0.964,4747.1,17.4,1898.8,0,0,17.915,29.044,20.271,46.8,Burdekin,AyrDPI,Kala,1956,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,2789.4,2735.24,1301.403,1594.76,20.342,9.964,6.02415144557699,0.109387436991442,5.82243816254417,0.823875,29.887,999
1995,16/10/1995,289,1994,15-May,7,sugar,alive,2,395,1992,16/9/1994,137,2,0,350,1995,19,2039,8038.55,7178.46,6361.98,196.203,3643.98,16765.7,15729.086,6291.635,69.596,19.944,107.6,46.463,0,2.562,6726.85,6729.412,81190.719,0.85,18,2520,510.2,725.139,679.209,365.129,1354.424,249.071,1603.494,2.485,6711.358,1.992,6713.35,81034.224,200,281.923,334.337,9.759,10.032,2.753,2.248,7378.119,358.852,0.963,4710.7,17.3,1884.3,0,0,18.877,29.298,20.674,55.2,Burdekin,AyrDPI,Kala,1956,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3030.2,2885.129,1404.348,1653.419,22.544,12.785,6.80049314952642,0.122359672066126,6.60616161616162,0.981015,36.44,999
1996,15/11/1996,320,1995,15-May,7,sugar,alive,3,396,1992,16/10/1995,137,2,0,350,1996,19,2039,7464.36,6587.89,6015.65,184.798,3543.66,14487,18255.009,7302.004,77.394,20.686,97.6,68.821,4.781,1.992,6711.358,6713.35,81034.224,0.847,19,2660,547.9,745.13,890.458,327.732,1305.698,280.801,1586.498,3.588,6702.591,3.14,6705.731,80952.393,200,268.35,336.861,14.303,10.282,8.933,3.087,7839.941,360.676,0.958,4540.6,16.7,1816.2,0,0,19.521,29.761,20.901,107,Burdekin,AyrDPI,Kala,1956,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3207.9,2987.732,1635.588,1916.389,33.518,19.215,6.18522678740931,0.11648171003052,5.94205787781351,0.92399,35.437,999
1997,15/12/1997,349,1996,15-May,7,sugar,alive,4,395,1992,15/11/1996,137,2,0,350,1997,19,2039,7401.52,6412.35,5994.91,183.147,3480.17,14066,16173.457,6469.382,72.33,20.473,91.2,54.635,0,3.14,6702.591,6705.731,80952.393,0.844,17,2380,959.5,997.428,991.631,426.52,1093.34,258.99,1352.33,5.78,6696.122,3.863,6699.985,80889.367,200,258.128,321.676,15.84,20.313,2.33,3.305,7298.254,362.538,0.973,5143.3,18.9,2057.3,0,0,19.78,28.657,20.673,116.8,Burdekin,AyrDPI,Kala,1956,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3339.5,2806.52,1989.059,2248.049,38.483,22.643,6.52576856747858,0.135430701086273,6.47162544169611,0.915735,34.802,999
1998,15/05/1998,135,0,15-May,7,none,out,-1,0,1992,0.000,135,0,0,350,-1,19,2039,0,0,0,0,0,0,16327.929,6531.173,78.929,0,0,52.746,0,3.863,6696.122,6699.985,80889.367,0.841,0,0,807.6,278.128,198.492,445.896,0,204.83,204.83,0.288,6780.871,21.437,6802.307,82569.183,0,0,36.708,0.723,1.257,0.091,0.121,4704.321,363.264,0.502,996.3,4.8,398.5,0,0,23.095,30.846,18.639,189.6,Burdekin,AyrDPI,Kala,1956,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,807.6,445.896,476.62,681.45,2.071,1.348,0,0,0,,0,999
1999,15/08/1999,227,1998,15-May,8,sugar,alive,0,457,1998,15/5/1998,135,0,0,348,1999,21,2039,8892.5,7833.5,7144.43,218.506,3635.75,17480.7,0,0,0,17.566,174.7,178.896,178.896,21.437,6780.871,6802.307,82569.183,0.842,16,2240,1234.5,975.784,1003.128,763.685,1310.143,300.209,1610.352,9.683,6623.517,4.471,6627.988,79739.363,200,370.241,419.65,15.496,30.622,9.053,3.509,7235.222,365.471,0.991,6765.2,24.8,2706.1,0,0,19.165,28.24,18.322,112,Burdekin,AyrDPI,Kala,1956,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3474.5,3003.685,1978.912,2279.121,55.171,39.675,7.27459770248878,0.1356883463988,8.12289962825279,1.09253,36.358,999
2000,14/09/2000,258,1999,15-May,8,sugar,alive,1,396,1998,15/8/1999,135,0,0,348,2000,21,2039,7091.71,6245.67,5655.92,172.923,3079.98,14358,20609.011,8243.605,97.239,19.008,93.6,64.133,0.093,4.471,6623.517,6627.988,79739.363,0.832,13,1820,1493.5,1121.305,935.428,571.024,1028.492,241.301,1269.793,3.151,6628.418,2.551,6630.97,80019.786,200,260.672,308.728,7.589,10.946,3.904,1.852,6815.355,367.415,0.972,5104.2,18.8,2041.7,0,0,18.677,28.119,19.581,136,Burdekin,AyrDPI,Kala,1956,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3313.5,2391.024,2056.733,2298.034,22.439,14.85,7.23217332824765,0.136182039119762,7.61775330396476,0.864615,30.8,999
2001,14/10/2001,287,2000,15-May,8,sugar,alive,2,395,1998,14/9/2000,135,0,0,348,2001,21,2039,7118.95,6311.23,5674.25,174.559,3344.85,14447,16542.882,6617.152,71.988,20.669,96.9,51.108,0,2.551,6628.418,6630.97,80019.786,0.835,17,2380,561.9,671.265,751.38,424.919,1237.244,283.572,1520.816,4.96,6609.788,2.949,6612.737,79785.59,200,260.731,332.451,19.677,20.738,2.505,4.051,7211.617,369.4,0.958,4542.1,16.7,1816.9,0,0,17.987,29.181,20.23,52,Burdekin,AyrDPI,Kala,1956,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,2941.9,2804.919,1422.645,1706.217,42.92,23.243,6.22331696565926,0.114779828723527,6.16816254416961,0.872795,33.448,999
2002,14/11/2002,318,2001,15-May,8,sugar,alive,3,396,1998,14/10/2001,135,0,0,348,2002,21,2039,7369.57,6506.35,5908.22,181.25,3385.03,14613.6,16140.748,6456.301,72.237,20.072,104,49.547,0,2.949,6609.788,6612.737,79785.59,0.832,18,2520,810.4,701.768,990.086,347.993,1394.33,247.469,1641.799,7.008,6585.294,3.04,6588.334,79538.583,200,280.309,340.295,11.374,18.063,3.134,2.557,7361.714,371.419,0.974,5193.3,19.1,2077.3,0,0,18.495,30.339,21.474,206,Burdekin,AyrDPI,Kala,1956,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3330.4,2867.993,1691.854,1939.323,32.571,21.197,6.31975043174792,0.11039719234815,6.1026936026936,0.90625,33.85,999
2003,14/12/2003,348,2002,15-May,8,sugar,alive,4,395,1998,14/11/2002,135,0,0,348,2003,21,2039,7180.85,6189.74,5766.78,175.399,3316.12,14140.8,16835.826,6734.331,81.943,20.355,96.9,46.294,0,3.04,6585.294,6588.334,79538.583,0.828,19,2660,486,786.559,764.256,271.87,1315.789,260.149,1575.938,3.772,6572.907,4.293,6577.2,79293.676,200,265.588,334.995,11.599,22.61,3.046,2.579,7506.794,373.474,0.966,4843.8,17.8,1937.5,0,0,18.803,30.125,21.15,51,Burdekin,AyrDPI,Kala,1956,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3146,2931.87,1550.815,1810.964,37.255,25.656,5.98249581325229,0.11129816020681,5.63983922829582,0.876995,33.161,999
2004,14/05/2004,135,0,15-May,8,none,out,-1,0,1998,0.000,135,0,0,348,-1,21,2039,0,0,0,0,0,0,16136.854,6454.742,79.293,0,0,65.541,1.501,4.293,6572.907,6577.2,79293.676,0.826,0,0,670,211.894,161.827,388.433,0,186.243,186.243,0.3,6655.432,22.288,6677.721,81011.963,0,0,36.825,0.746,1.044,0.082,0.159,4386,374.274,0.568,1199,5.9,479.6,0,0,22.089,31.576,20.056,173.2,Burdekin,AyrDPI,Kala,1956,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,670,388.433,373.721,559.964,1.872,1.126,0,0,0,,0,999
2005,14/08/2005,226,2004,15-May,9,sugar,alive,0,457,2004,14/5/2004,135,0,0,348,2005,21,2039,9098.34,8144.96,7168.34,220.927,4006.23,19300,0,0,0,19.404,183.9,175.576,175.576,22.288,6655.432,6677.721,81011.963,0.826,20,2800,752.3,774.907,936.405,337.593,1623.744,294.9,1918.644,5.612,6499.893,2.744,6502.637,78225.763,200,383.387,421.176,11.346,25.034,7.008,2.716,7275.11,376.704,0.985,5989.1,22,2395.7,0,0,17.349,29.075,19.629,143.4,Burdekin,AyrDPI,Kala,1956,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3552.3,3137.593,1711.312,2006.212,43.388,32.042,7.04128929405439,0.115147468733126,6.79775384615385,1.104635,40.062,999
2006,14/09/2006,257,2005,15-May,9,sugar,alive,1,396,2004,14/8/2005,135,0,0,348,2006,21,2039,7146.58,6304.93,5646.62,172.452,3212.32,14999.6,21495.792,8598.316,96.985,20.012,92,97.92,33.88,2.744,6499.893,6502.637,78225.763,0.817,16,2240,922.8,813.996,908.82,529.399,1236.469,233.687,1470.157,2.457,6505.999,2.06,6508.059,78529.983,200,260.488,317.796,8.679,7.081,7.7,2.062,7155.019,378.849,0.964,4753.6,17.5,1901.4,0,0,18.681,29.288,19.698,178.4,Burdekin,AyrDPI,Kala,1956,Furrow,BareFallow,77,Surf1,200,140,LowFreq,0,P2R,15MayV1R4,T2,3162.8,2769.399,1722.816,1956.503,23.46,14.781,6.22705503973967,0.117301757567389,6.41085501858736,0.86226,32.123,999
