year,today,day,SowYear,SowDate,cropCycle,currentCrop,sugarStatus,ratoon_no,sugarDAS,sugarPlantYear,sugarPlantDate,sugarPlantingDAY,sugarPlantDelay,sugarHarvDelay,sugarLastHarvDAY,sugarHarvYear,realDelayForKill,totCycle,biomass,green_biomass,cane_wt,canefw,sucrose_wt,residue_wt,burntDM,burntOrgC,burntOrgN,ccs,totalNGCane,totalInitTAW,totalInitPAW,totalInitInorgN,totalInitOrgN,totalInitSoilN,totalInitSoilC,meanInitOC2,irrigNum,totalIrrig,totalRain,totalDrain,totalRunoff,totalEffRain,totalTransp,totalEvap,totalEvapTr,totalSediment,totalSoilOrgN,totalSoilInorgN,totalSoilN,totalSoilC,totalFert,totalNUptake,totalNit,totalDeNit,totalNO3Leach,totalNO3Runoff,totalN2O,totalCO2,CO2,surfaceom_cover,surfaceom_wt,surfaceom_n,surfaceom_c,surfaceom_no3,surfaceom_nh4,meanTMin,meanTMax,meanRadn,maxRain,Region,WStation,Soil,StartYear,IrrigSys,Fallow,DryOff,Fert,FertAmt,IrrigAlloc,IrrigAmt,IrrigFreq,NRunOffModel,Planting,Tillage,totalWater,totalWaterEff,totalWaterLoss,totalWaterLossWithEvap,totalNLoss,totalNPol,GPWUI,CWUE,GPWUI_450,NUE,sucroseTH
1990,14/11/1990,318,1989,15-May,6,sugar,alive,3,396,1986,14/10/1989,135,0,0,348,1990,21,2039,6560.19,5815.35,5176.19,159.176,2715.92,13840,15509.894,6203.959,83.122,18.087,109,52.828,0,3.065,6879.445,6882.51,82915.959,0.871,13,1430,1278.8,766.019,523.384,539.468,1158.312,266.368,1424.68,4.996,6849.066,3.538,6852.604,82537.248,200,276.646,336.626,18.577,15.667,2.088,3.884,6730.278,350.967,0.952,4328.6,15.9,1731.5,0,0,17.621,28.801,20.391,103,Burdekin,AyrDPI,Kala,1956,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2708.8,1969.468,1289.403,1555.771,36.332,17.755,8.08218259956496,0.111727545834854,8.4668085106383,0.79588,27.159
1991,14/12/1991,348,1990,15-May,6,sugar,alive,4,395,1986,14/11/1990,135,0,0,348,1991,21,2039,5886.38,5228.74,4630.89,143.712,3010.53,12554.9,15443.343,6177.338,84.927,22.867,77.5,47.545,0,3.538,6849.066,6852.604,82537.248,0.866,13,1430,1811.2,1017.887,794.681,522.291,1056.87,312.151,1369.02,2.867,6801.226,3.303,6804.528,81815.908,200,192.386,353.568,18.9,112.715,3.393,3.97,6746.183,352.643,0.83,2529.6,9.3,1011.8,0,0,17.89,29.06,19.578,204.4,Burdekin,AyrDPI,Kala,1956,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,3241.2,1952.291,1812.568,2124.719,135.008,116.108,7.36119769030334,0.104974361221896,7.64425531914894,0.71856,30.105
1992,16/05/1992,137,0,15-May,6,none,out,-1,0,1986,0.000,137,2,0,350,-1,20,2039,0,0,0,0,0,0,12821.807,5128.722,52.521,0,0,107.156,43.116,3.303,6801.226,6804.528,81815.908,0.859,0,0,434.2,144.888,64.671,288.501,0,136.752,136.752,0.172,6856.581,31.706,6888.288,82902.803,0,0,44.543,1.382,0.67,0.15,0.271,4064.071,353.306,0.55,1142.1,4.7,456.9,0,0,21.536,31.562,21.281,122.8,Burdekin,AyrDPI,Kala,1956,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,434.2,288.501,209.559,346.311,2.202,0.82,0,0,0,,0
1993,16/08/1993,228,1992,15-May,7,sugar,alive,0,457,1992,16/5/1992,137,2,0,350,1993,19,2039,9047.62,8045.32,7202.35,221.813,3903.71,18452.8,0,0,0,18.747,173.6,195.045,195.045,31.706,6856.581,6888.288,82902.803,0.856,19,2090,553.1,457.005,439.394,418.372,1562.26,315.14,1877.401,3.213,6717.669,3.277,6720.946,80878.007,200,369.773,401.18,16.189,25.121,5.984,3.599,6364.454,355.296,0.987,6194.7,22.7,2477.9,0,0,17.097,28.547,19.492,72,Burdekin,AyrDPI,Kala,1956,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2643.1,2508.372,896.399,1211.539,47.294,31.105,8.84290687346215,0.118148972968481,8.73279527559055,1.109065,39.037
1994,16/09/1994,259,1993,15-May,7,sugar,alive,1,396,1992,16/8/1993,137,2,0,350,1994,19,2039,7102.31,6286.46,5630.98,172.832,3166.17,14713.3,20950.345,8380.14,99.226,19.633,96.4,64.346,0.306,3.277,6717.669,6720.946,80878.007,0.848,16,1760,409.4,290.67,325.749,324.282,1265.889,297.815,1563.704,1.907,6721.173,2.299,6723.472,81131.665,200,266.986,313.167,12.145,3.94,1.194,2.698,6928.363,357.057,0.96,4605.7,16.9,1842.3,0,0,17.915,29.044,20.271,46.8,Burdekin,AyrDPI,Kala,1956,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2169.4,2084.282,616.419,914.234,17.279,5.134,8.29216008198507,0.110527312074408,7.82045248868778,0.86416,31.662
1995,16/10/1995,289,1994,15-May,7,sugar,alive,2,395,1992,16/9/1994,137,2,0,350,1995,19,2039,8003.58,7158.86,6352.55,196.106,3655.8,16510.3,16421.182,6568.474,71.446,20.03,109.4,53.623,0,2.299,6721.173,6723.472,81131.665,0.85,16,1760,510.2,323.824,319.802,412.818,1348.792,262.583,1611.375,1.216,6706.622,1.979,6708.601,80993.329,200,283.625,336.997,11.76,7.579,2.069,2.621,7530.391,358.852,0.961,4623.7,17,1849.5,0,0,18.877,29.298,20.674,55.2,Burdekin,AyrDPI,Kala,1956,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2270.2,2172.818,643.626,906.209,21.408,9.648,9.02542228571376,0.121701031727562,8.87357466063348,0.98053,36.558
1996,15/11/1996,320,1995,15-May,7,sugar,alive,3,396,1992,16/10/1995,137,2,0,350,1996,19,2039,7557.37,6669.32,6060.6,185.936,3534.51,14967.7,17963.919,7185.569,75.471,20.481,103,68.821,4.781,1.979,6706.622,6708.601,80993.329,0.847,17,1870,547.9,383.057,468.701,342.892,1306.722,272.512,1579.234,1.675,6698.841,3.12,6701.96,80924.133,200,279.188,335.896,11.444,4.649,6.687,2.605,7907.127,360.676,0.962,4660.4,17.1,1864.2,0,0,19.521,29.761,20.901,107,Burdekin,AyrDPI,Kala,1956,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2417.9,2212.892,851.758,1124.27,22.78,11.336,8.40239830954245,0.117738093278134,8.01448275862069,0.92968,35.345
1997,15/12/1997,349,1996,15-May,7,sugar,alive,4,395,1992,15/11/1996,137,2,0,350,1997,19,2039,7556.35,6549.28,6070.01,185.401,3480.8,14863.3,16683.945,6673.578,75.755,20.193,93.8,55.729,0,3.12,6698.841,6701.96,80924.133,0.844,12,1320,959.5,491.676,429.417,522.18,1097.181,263.484,1360.664,2.874,6692.645,3.783,6696.428,80854.694,200,265.421,322.37,14.662,16.941,1.317,3.12,7437.388,362.538,0.972,5095.9,18.7,2038.3,0,0,19.78,28.657,20.673,116.8,Burdekin,AyrDPI,Kala,1956,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2279.5,1842.18,921.093,1184.577,32.92,18.258,10.0642173946086,0.13625773886867,10.4746327683616,0.927005,34.808
1998,15/05/1998,135,0,15-May,7,none,out,-1,0,1992,0.000,135,0,0,350,-1,19,2039,0,0,0,0,0,0,16965.31,6786.125,82.353,0,0,53.471,0,3.783,6692.645,6696.428,80854.694,0.841,0,0,807.6,280.045,198.777,444.515,0,203.346,203.346,0.27,6780.5,20.718,6801.218,82618.887,0,0,36.574,0.695,1.293,0.088,0.118,4768.025,363.264,0.515,1034.7,5,413.9,0,0,23.095,30.846,18.639,189.6,Burdekin,AyrDPI,Kala,1956,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,807.6,444.515,478.822,682.168,2.076,1.381,0,0,0,,0
1999,15/08/1999,227,1998,15-May,8,sugar,alive,0,457,1998,15/5/1998,135,0,0,348,1999,21,2039,9162.36,8126.38,7288.52,223.74,3855.59,18738.4,0,0,0,18.296,187.7,178.903,178.903,20.718,6780.5,6801.218,82618.887,0.843,12,1320,1234.5,538.682,494.539,845.897,1338.018,293.457,1631.476,5.168,6617.453,3.541,6620.994,79680.814,200,392.818,424.256,15.908,15.727,7.348,3.593,7379.335,365.471,0.989,6433.4,23.6,2573.4,0,0,19.165,28.24,18.322,112,Burdekin,AyrDPI,Kala,1956,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2554.5,2165.897,1033.221,1326.678,38.983,23.075,10.3301311188852,0.137139620809623,12.6406779661017,1.1187,38.556
2000,14/09/2000,258,1999,15-May,8,sugar,alive,1,396,1998,15/8/1999,135,0,0,348,2000,21,2039,6883.45,6029.84,5498.94,167.572,2960.1,13845.1,21396.051,8558.421,100.665,18.828,93.7,68.706,4.666,3.541,6617.453,6620.994,79680.814,0.832,10,1100,1493.5,790.528,587.21,589.639,990.178,247.04,1237.218,2.755,6627.66,2.774,6630.434,80007.257,200,259.771,307.716,8.605,8.247,2.336,2.032,6917.427,367.415,0.972,5117.6,18.8,2047,0,0,18.677,28.119,19.581,136,Burdekin,AyrDPI,Kala,1956,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2593.5,1689.639,1377.738,1624.778,19.188,10.583,9.91762145641761,0.135442581663054,10.8110967741935,0.83786,29.601
2001,14/10/2001,287,2000,15-May,8,sugar,alive,2,395,1998,14/9/2000,135,0,0,348,2001,21,2039,7034.7,6195.28,5593.57,171.345,3234.62,14411.4,16118.3,6447.32,72.257,20.32,102,47.251,0,2.774,6627.66,6630.434,80007.257,0.836,14,1540,561.9,317.161,300.573,410.64,1202.464,283.125,1485.589,2.209,6607.071,3.169,6610.24,79739.75,200,270.971,334.62,21.29,11.525,1.811,4.34,7164.077,369.4,0.966,4810.1,17.7,1924.1,0,0,17.987,29.181,20.23,52,Burdekin,AyrDPI,Kala,1956,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2101.9,1950.64,617.734,900.859,34.626,13.336,8.78404010991264,0.115338091490984,8.61030150753769,0.856725,32.346
2002,14/11/2002,318,2001,15-May,8,sugar,alive,3,396,1998,14/10/2001,135,0,0,348,2002,21,2039,7350.03,6485.51,5843.65,179.071,3352.94,15063.8,16338.274,6535.309,77.283,20.131,110.4,45.827,0,3.169,6607.071,6610.24,79739.75,0.832,17,1870,810.4,398.206,646.246,362.54,1378.579,255.369,1633.947,6.96,6579.856,3.012,6582.868,79444.209,200,291.102,346.579,13.813,8.935,2.675,3,7379.742,371.419,0.973,5154,18.9,2061.6,0,0,18.495,30.339,21.474,206,Burdekin,AyrDPI,Kala,1956,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2680.4,2232.54,1044.452,1299.821,25.423,11.61,8.02095371191558,0.109594130042162,7.7185775862069,0.895355,33.529
2003,14/12/2003,348,2002,15-May,8,sugar,alive,4,395,1998,14/11/2002,135,0,0,348,2003,21,2039,7599.82,6613.4,6030.27,184.233,3553.18,15695.5,17185.159,6874.064,85.772,20.822,101.7,47.828,0,3.012,6579.856,6582.868,79444.209,0.828,18,1980,486,438.747,360.528,288.306,1378.232,264.709,1642.941,1.724,6565.029,3.876,6568.906,79186.406,200,273.059,343.859,15.781,16.666,2.158,3.353,7650.522,373.474,0.959,4566.8,16.8,1826.7,0,0,18.803,30.125,21.15,51,Burdekin,AyrDPI,Kala,1956,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2466,2268.306,799.275,1063.984,34.605,18.824,8.12205231569286,0.112136102270258,7.58160493827161,0.921165,35.532
2004,14/05/2004,135,0,15-May,8,none,out,-1,0,1998,0.000,135,0,0,348,-1,21,2039,0,0,0,0,0,0,17222.991,6889.197,80.844,0,0,71.612,7.572,3.876,6565.029,6568.906,79186.406,0.826,0,0,670,220.687,160.896,382.603,0,184.514,184.514,0.271,6650.675,20.256,6670.931,81168.804,0,0,36.16,0.7,1.067,0.079,0.151,4388.649,374.274,0.598,1301.7,6.1,520.7,0,0,22.089,31.576,20.056,173.2,Burdekin,AyrDPI,Kala,1956,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,670,382.603,381.583,566.097,1.846,1.146,0,0,0,,0
2005,14/08/2005,226,2004,15-May,9,sugar,alive,0,457,2004,14/5/2004,135,0,0,348,2005,21,2039,9245.94,8269.36,7315.82,225.411,4035.95,19301.1,0,0,0,19.123,186.6,175.516,175.516,20.256,6650.675,6670.931,81168.804,0.826,21,2310,752.3,547.38,636.052,338.016,1658.916,298.38,1957.297,3.749,6501.448,2.891,6504.339,78272.673,200,387.86,416.821,13.045,14.205,4.588,3.023,7500.652,376.704,0.987,6180.5,22.7,2472.2,0,0,17.349,29.075,19.629,143.4,Burdekin,AyrDPI,Kala,1956,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,3062.3,2648.016,1183.432,1481.812,31.838,18.793,8.51244856526547,0.115164433399734,8.1670652173913,1.127055,40.359
2006,14/09/2006,257,2005,15-May,9,sugar,alive,1,396,2004,14/8/2005,135,0,0,348,2006,21,2039,6922.13,6094.98,5482.44,167.241,3088.08,14396.9,21659.395,8663.759,97.502,19.812,93.4,97.087,33.047,2.891,6501.448,6504.339,78272.673,0.818,13,1430,922.8,428.707,502,567.077,1203.468,251.312,1454.78,2.214,6506.274,2.346,6508.62,78531.714,200,260.048,320.911,9.732,10.907,5.104,2.258,7274.691,378.849,0.959,4560.9,16.8,1824.4,0,0,18.681,29.288,19.698,178.4,Burdekin,AyrDPI,Kala,1956,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2352.8,1997.077,930.707,1182.019,25.743,16.011,8.37428902340771,0.114959650256396,8.89579787234043,0.836205,30.881
2007,14/10/2007,287,2006,15-May,9,sugar,alive,2,395,2004,14/9/2006,135,0,0,348,2007,21,2039,7131.93,6329.07,5667.87,174.095,3109.24,14640.6,16114.181,6445.672,68.256,19.067,101.9,64.4,0.36,2.346,6506.274,6508.62,78531.714,0.821,14,1540,956.9,579.394,454.664,490.782,1210.734,246.48,1457.214,2.87,6502.843,2.88,6505.724,78533.628,200,269.434,322.176,11.21,7.804,2.585,2.515,7213.495,381.029,0.952,4336.7,15.9,1734.7,0,0,17.777,28.657,19.94,130.2,Burdekin,AyrDPI,Kala,1956,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2496.9,2030.782,1034.058,1280.538,21.599,10.389,8.5728059437202,0.119471127782193,8.74849246231156,0.870475,31.092
2008,13/11/2008,318,2007,15-May,9,sugar,alive,3,396,2004,14/10/2007,135,0,0,348,2008,21,2039,6907.83,6041.78,5484.18,167.593,3059.23,14236.5,16130.698,6452.28,73.991,19.552,97.5,70.028,5.988,2.88,6502.843,6505.724,78533.628,0.819,11,1210,1306.2,637.26,465.279,641.274,1168.388,261.969,1430.357,4.055,6493.337,3.118,6496.455,78408.558,200,269.6,325.789,12.753,12.029,3.081,2.753,7167.969,383.24,0.96,4614.2,16.9,1845.7,0,0,18.182,29.014,19.643,108.2,Burdekin,AyrDPI,Kala,1956,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2516.2,1851.274,1102.539,1364.508,27.863,15.11,9.05284685033118,0.117168650903236,10.0959638554217,0.837965,30.592
2009,13/12/2009,347,2008,15-May,9,sugar,alive,4,395,2004,13/11/2008,135,0,0,348,2009,21,2039,6175.95,5399.88,4944.5,152.153,3052.63,12314.5,16023.092,6409.236,81.776,21.777,79.3,53.333,0,3.118,6493.337,6496.455,78408.558,0.816,12,1320,1801.5,1013.942,711.988,534.305,1083.714,305.444,1389.158,3.478,6462.409,3.968,6466.377,77872.15,200,210.731,341.215,25.069,76.149,2.225,5.068,7054.434,385.493,0.898,3263.6,12,1305.5,0,0,18.69,29.68,19.615,197.2,Burdekin,AyrDPI,Kala,1956,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,3121.5,1854.305,1725.93,2031.374,103.443,78.374,8.20539231679794,0.109528937673036,8.59621468926554,0.760765,30.526
2010,15/05/2010,135,0,15-May,9,none,out,-1,0,2004,0.000,135,0,0,348,-1,21,2039,0,0,0,0,0,0,13241.441,5296.577,60.726,0,0,59.745,0,3.968,6462.409,6466.377,77872.15,0.812,0,0,1026,496.771,227.649,411.639,0,191.574,191.574,0.491,6536.641,19.804,6556.445,79434.688,0,0,30.412,0.246,1.725,0.095,0.069,3860.398,386.381,0.504,1001.3,4.6,400.5,0,0,22.148,30.79,17.413,135.2,Burdekin,AyrDPI,Kala,1956,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,1026,411.639,724.42,915.994,2.066,1.82,0,0,0,,0
2011,15/08/2011,227,2010,15-May,10,sugar,alive,0,457,2010,15/5/2010,135,0,0,348,2011,21,2039,8274.11,7330.66,6605.99,203.053,3443.45,16681.2,0,0,0,17.959,161.8,169.751,169.751,19.804,6536.641,6556.445,79434.688,0.812,9,990,1483,610.69,408.47,1039.315,1278.343,281.828,1560.17,4.721,6398.477,3.047,6401.524,77043.12,200,347.629,390.675,17.291,28.994,6.826,3.774,6352.246,389.042,0.983,5812.8,21.3,2325.1,0,0,17.737,28.056,17.095,81.4,Burdekin,AyrDPI,Kala,1956,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2473,2029.315,1019.16,1300.988,53.111,35.82,10.0059872420004,0.130147996692668,14.1009027777778,1.015265,34.434
2012,14/09/2012,258,2011,15-May,10,sugar,alive,1,396,2010,15/8/2011,135,0,0,348,2012,21,2039,7423.5,6640.82,5871.96,181.088,3365.74,15515.5,19119.922,7647.969,95.088,19.961,94.1,63.42,0,3.047,6398.477,6401.524,77043.12,0.804,13,1430,1155.4,614.753,454.934,589.247,1259.001,251.188,1510.189,1.852,6402.641,1.406,6404.047,77298.375,200,260.497,312.397,10.105,9.709,1.735,2.317,6674.021,391.382,0.953,4356,16,1742.4,0,0,17.829,28.661,19.127,197.4,Burdekin,AyrDPI,Kala,1956,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2585.4,2019.247,1069.687,1320.875,21.549,11.444,8.96809553264162,0.119910819109396,9.63234042553191,0.90544,33.657
2013,14/10/2013,287,2012,15-May,10,sugar,alive,2,395,2010,14/9/2012,135,0,0,348,2013,21,2039,6876.26,6032.53,5500.67,167.857,2951.44,13755.9,16890.762,6756.306,72.076,18.727,95.7,68.944,4.904,1.406,6402.641,6404.047,77298.375,0.807,14,1540,530.8,269.18,377.262,359.929,1196.849,248.449,1445.298,1.877,6407.67,2.516,6410.186,77418.591,200,263.653,312.175,9.212,6.082,1.744,2.139,7049.323,393.765,0.971,5043.6,18.5,2017.4,0,0,18.281,29.412,20.455,178.6,Burdekin,AyrDPI,Kala,1956,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2070.8,1899.929,646.442,894.891,17.038,7.826,8.83490909397141,0.116140062464627,8.43502512562814,0.839285,29.514
2014,14/11/2014,318,2013,15-May,10,sugar,alive,3,396,2010,14/10/2013,135,0,0,348,2014,21,2039,6924.35,6101.89,5481.38,167.703,2979.8,14429.7,15979.612,6391.844,71.628,18.955,96.4,48.004,0,2.516,6407.67,6410.186,77418.591,0.806,15,1650,733,540.697,412.66,424.901,1163.241,264.814,1428.055,2.69,6398.927,2.827,6401.754,77297.546,200,265.413,323.035,18.716,8.437,2.096,3.859,7006.691,396.185,0.971,5045.5,18.5,2018.2,0,0,18.162,29.13,20.224,86.2,Burdekin,AyrDPI,Kala,1956,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2383,2074.901,953.357,1218.171,29.249,10.533,8.08245791004005,0.117434552590762,7.98585714285714,0.838515,29.798
2015,14/12/2015,348,2014,15-May,10,sugar,alive,4,395,2010,14/11/2014,135,0,0,348,2015,21,2039,7262.37,6346.13,5795.71,177.462,3433.08,14666.6,16553.893,6621.557,80.975,20.895,98,49.592,0,2.827,6398.927,6401.754,77297.546,0.804,18,1980,395.2,370.079,386.801,223.086,1332.538,270.104,1602.642,2.342,6377.541,3.408,6380.949,76965.868,200,262.627,345.048,20.994,24.28,2.294,4.299,7401.907,398.643,0.956,4464.4,16.4,1785.7,0,0,18.972,30.362,20.848,83.4,Burdekin,AyrDPI,Kala,1956,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2375.2,2203.086,756.88,1026.984,47.568,26.574,8.05515535934594,0.110730905592141,7.30296296296296,0.88731,34.331
2016,14/05/2016,135,0,15-May,10,none,out,-1,0,2010,0.000,135,0,0,348,-1,21,2039,0,0,0,0,0,0,16261.276,6504.51,77.192,0,0,65.271,1.231,3.408,6377.541,6380.949,76965.868,0.801,0,0,372.2,100.47,10.5,314.005,0,155.977,155.977,0.021,6460.419,19.709,6480.128,78767.435,0,0,36.156,0.407,0.545,0.016,0.091,4272.935,399.598,0.581,1243.3,5.9,497.3,0,0,22.418,32.151,19.966,43.6,Burdekin,AyrDPI,Kala,1956,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,372.2,314.005,110.97,266.947,0.968,0.561,0,0,0,,0
2017,14/08/2017,226,2016,15-May,11,sugar,alive,0,457,2016,14/5/2016,135,0,0,348,2017,21,2039,7832.71,6880.44,6223.98,190.165,3418.14,16087.3,0,0,0,19.209,179.8,170.525,170.525,19.709,6460.419,6480.128,78767.435,0.801,14,1540,994,522.729,427.824,659.71,1381.883,309.992,1691.875,3.876,6313.021,3.282,6316.303,75957.861,200,369.072,407.154,20.046,17.903,4.149,4.293,6907.002,402.497,0.981,5676.2,20.8,2270.5,0,0,18.366,29.339,17.054,107.8,Burdekin,AyrDPI,Kala,1956,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2534,2199.71,950.553,1260.545,42.098,22.052,8.64500320496793,0.112398965644625,9.55603015075377,0.950825,34.181
2018,14/09/2018,257,2017,15-May,11,sugar,alive,1,396,2016,14/8/2017,135,0,0,348,2018,21,2039,6380.04,5594.56,4997.15,152.248,2698.95,13828.9,18499.007,7399.602,92.216,18.905,90.7,62.096,0,3.282,6313.021,6316.303,75957.861,0.793,15,1650,718.7,528.596,443.603,383.407,1146.974,246.33,1393.304,2.674,6307.79,2.316,6310.105,76026.575,200,242.79,315.928,16.911,25.595,1.951,3.574,6424.212,405.05,0.947,4185.6,15.4,1674.2,0,0,17.808,29.585,18.303,130.4,Burdekin,AyrDPI,Kala,1956,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2368.7,2033.407,972.199,1218.529,44.457,27.546,7.48733529490161,0.109271199967846,7.24990476190476,0.76124,26.99
2019,14/10/2019,287,2018,15-May,11,sugar,alive,2,395,2016,14/9/2018,135,0,0,348,2019,21,2039,6008.54,5234.28,4665.44,141.103,2270.57,13431,15312.307,6124.923,70.409,16.893,91.1,65.293,1.253,2.316,6307.79,6310.105,76026.575,0.795,11,1210,1183,652.288,447.634,557.404,1060.332,244.319,1304.651,4.465,6298.509,2.095,6300.604,75956.465,200,258.998,315.669,12.319,14.7,2.369,2.719,6456.562,407.641,0.959,4555.1,16.7,1822,0,0,18.354,29.528,17.422,92.8,Burdekin,AyrDPI,Kala,1956,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2393,1767.404,1099.922,1344.241,29.388,17.069,7.98363022828963,0.108153828111886,8.50018072289157,0.705515,22.706
2020,13/11/2020,318,2019,15-May,11,sugar,alive,3,396,2016,14/10/2019,135,0,0,348,2020,21,2039,6487.77,5642.61,5118.66,155.01,2574,13691.1,15288.233,6115.293,80.426,17.525,101.4,53.72,0,2.095,6298.509,6300.604,75956.465,0.793,12,1320,1074.7,426.985,566.315,511.996,1164.978,234.205,1399.183,2.65,6287.612,2.486,6290.098,75867.699,200,275.642,322.773,11.447,5.039,2.312,2.565,6620.47,410.264,0.973,5170.6,19,2068.2,0,0,18.85,29.943,18.904,327.8,Burdekin,AyrDPI,Kala,1956,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2394.7,1831.996,993.3,1227.505,18.798,7.351,8.46126301585811,0.110786080162495,8.75762711864407,0.77505,25.74
2021,13/12/2021,347,2020,15-May,11,sugar,alive,4,395,2016,13/11/2020,135,0,0,348,2021,21,2039,6502.54,5707.5,5024.45,154.494,2881.52,14780.9,16032.44,6412.976,87.599,20.041,79.4,55.937,0,2.486,6287.612,6290.098,75867.699,0.791,10,1100,1222.9,546.106,421.469,625.497,1046.814,272.996,1319.809,1.413,6265.876,2.253,6268.129,75445.898,200,211.916,337.438,18.829,71.801,2.221,3.941,6824.607,412.932,0.862,2832.6,10.4,1133,0,0,19.605,29.638,17.255,132.4,Burdekin,AyrDPI,Kala,1956,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2322.9,1725.497,967.575,1240.571,92.851,74.022,8.95359423980453,0.11705784700665,9.96735483870968,0.77247,28.815
1959,15/05/1959,135,0,15-May,0,none,out,-1,0,-1,0.000,135,0,0,348,-1,21,2039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.165,0,0,684.7,184.909,153.274,435.108,0,214.113,214.113,7.045,8910.861,243.405,9154.266,105190.277,0,0,290.18,34.492,23.271,1.919,6.427,3060.821,350,0.011,16.5,0.1,6.6,0,0,20.794,29.659,18.306,162.8,Burdekin,AyrDPI,Kala,1959,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,684.7,435.108,338.183,552.296,59.682,25.19,0,0,0,,0
1960,14/08/1960,227,1959,15-May,1,sugar,alive,0,457,1959,15/5/1959,135,0,0,348,1960,21,2039,7961.7,7010.97,6307.02,192.912,3064.62,16546.7,0,0,0,16.64,256.5,169.604,169.604,243.405,8910.861,9154.266,105190.277,1.13,15,1650,1156.1,576.527,660.451,603.407,1361.405,312.986,1674.391,11.807,8577.185,9.431,8586.616,102814.147,200,492.255,593.506,79.244,230.216,10.618,15.496,6288.867,350,0.971,5043.9,18.5,2017.5,0,0,16.62,27.834,19.017,210.1,Burdekin,AyrDPI,Kala,1959,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2806.1,2253.407,1236.978,1549.964,320.078,240.834,8.56090355625948,0.11521323275149,9.18628571428571,0.96456,30.646
